molecule_chembl_id,Smiles
CHEMBL36960,NC(=NO)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1
CHEMBL1880669,CCCN1CCN(S(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CC2)CC1
CHEMBL1095882,COCCCNCc1cc(S(N)(=O)=O)cnc1Sc1ccc(F)c(F)c1
CHEMBL1590833,CCN(C(=O)Cn1c(=O)oc2ccccc21)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
CHEMBL1906174,COC(=O)Nc1ccc(Cn2cc(C(F)(F)F)ccc2=O)cc1
CHEMBL220721,Cc1c(NC(=O)CCc2cc(O)c(O)c(O)c2)cccc1C(=O)O
CHEMBL3093795,c1cc[n+](CCCCCCCC[n+]2ccc3ccccc3c2)cc1
CHEMBL343827,N=C(N)c1ccc2ncn(CC(=O)Nc3ccc(-c4ccccc4)cc3)c2c1
CHEMBL1450708,CCC(=O)N1CCCn2c1nc1ccccc12
CHEMBL1761165,COc1cc2cc[n+](CCc3ccccc3)cc2cc1OC
CHEMBL1761997,c1ccc2c(c1)ccc[n+]2CCOCC[n+]1cccc2ccccc21
CHEMBL116737,CC(C)OC(=O)c1nc2c(=O)[nH]c3ccccc3n2n1
CHEMBL212790,CCCS(=O)(=O)c1ccc2c(c1)CNC(CF)C2
CHEMBL56357,CC(=O)Nc1ccc2c(c1)[C@@]1(C)CCN(CC3CC3)C(C2)[C@@H]1C
CHEMBL238815,CCc1oc2ccccc2c(=O)c1O
CHEMBL513858,CO[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL3354265,COc1ccc(CN=c2[nH]c(OCc3ccccn3)ncc2C(=O)OCc2ncccn2)cc1Cl
CHEMBL1782286,C=CCc1c(C)[nH]c(-c2ccc(C)s2)nc1=Nc1ccc(CC(=O)O)cc1
CHEMBL3353576,CN(C)C(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ncc(C(F)(F)F)cc2Cl)cc1
CHEMBL521987,CC(C)C(Nc1cccc(C(F)(F)F)c1)C(=O)N1CCCCN1C#N
CHEMBL492619,CC(C)C(Nc1cccc(Cl)c1)C(=O)N1CCCCN1C#N
CHEMBL1945304,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2[N+](=O)[O-])cc(OC)c1OC
CHEMBL1871621,O=C(Nc1cccc2ccccc12)c1cccc(F)c1
CHEMBL602919,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(Br)cc3)o2)S1
CHEMBL3354269,COCCCNC(=O)c1c[nH]c(OCc2ccccn2)nc1=NCc1ccc(OC)c(Cl)c1
CHEMBL507994,COC1OC(C)=Cc2ccc3c(=O)c(C)c(C)oc3c21
CHEMBL2029073,COC(=O)C=CC1CC[C@]2(O)[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1906371,CCNc1c([N+](=O)[O-])c(=O)n(CC)c2ccccc12
CHEMBL174838,O=C(O)c1ccc2c(c1)nc(-c1cccnc1)n2C1CCCCC1
CHEMBL1334052,CCOCCCNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc21
CHEMBL1599051,O=C(NC(=O)N1CCCCCC1)c1ccccc1
CHEMBL1698559,Cc1ccc(NC(=O)CCNC(=O)c2ccc(Cl)cc2)cc1C
CHEMBL1882066,O=C(COc1ccccc1)c1cn(CC(=O)N2CCCC2)c2ccccc12
CHEMBL1076139,Cn1c(O)c(Cc2ccc3c(c2)OCO3)[nH]c1=NCC=NCc1ccc(Cl)cc1
CHEMBL279959,N=C(N)c1ccc2cc(CC(C(=O)O)c3ccc(O[C@H]4CCNC4)cc3)ccc2c1
CHEMBL311772,O=C(NC1CCC(CCN2CCN(c3ccccc3)CC2)CC1)c1cccs1
CHEMBL98195,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccsc1)[C@@H](O)C(C)(C)O2
CHEMBL1893865,COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)C)[C@@H](C)CN([C@H](C)CO)C3=O)cc1
CHEMBL1397477,COc1ccccc1CN=c1[nH]cnc2c1nnn2C
CHEMBL3113594,COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3ccc(F)nc3)CC2)cc1
CHEMBL2029067,C=CC[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL203118,Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc1cccc(Cl)c1
CHEMBL1313165,CS(=O)(=O)Nc1ccc(Br)cc1C(=O)c1ccccc1
CHEMBL1404679,COc1ccccc1NC(=O)NC1(C(=O)N2CCN(C)CC2)CCCCC1
CHEMBL364709,C(#Cc1ccccn1)C1=CCNCC1
CHEMBL176568,CC(=N)N1CCC(Oc2ccc3cc(C(=O)O)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1
CHEMBL1569661,O=C(NCc1ccccc1)C1CCCN(C(=O)NCc2ccccc2)C1
CHEMBL122995,CC(C)=CCn1c2c(ccc1=O)C(NCCc1cccc(Cl)c1)CCC2
CHEMBL174181,COc1cc2nc3c(c4c2c(c1OC)NCC4)CCc1ccccc1-3
CHEMBL48881,COc1ccc(C(=O)C(=Cc2ccccc2)C(C(=O)O)c2ccc3nsnc3c2)cc1
CHEMBL1866943,Cc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NCC2CCCO2)Cc2ccccc2Cl)cc1
CHEMBL1890444,O=C(NCc1ccco1)c1ccc(C(=O)NCc2ccco2)cc1
CHEMBL1574988,COC(=O)c1cn(CC(=O)N2CCCCCC2)c2ccccc12
CHEMBL343867,Cc1[nH]oc(=NS(=O)(=O)c2ccccc2-c2ccc(NC(C)C)cc2)c1C
CHEMBL150269,CC(=O)Nc1ccc(S(=O)(=O)N=c2o[nH]c(C)c2C)c(-c2ccc(CC(C)C)cc2)c1
CHEMBL336302,CN(C)c1ccc(CNC(=O)Cc2c(F)ccc(NS(=O)(=O)Cc3ccccc3)c2F)cc1
CHEMBL2443208,CN1c2ccccc2C(=O)N2C(C(=O)N3CCOCC3)Cc3c([nH]c4ccccc34)[C@H]12
CHEMBL1544418,CCCCSc1cc(C)nc2ncnn12
CHEMBL131713,N=CN=c1[nH]c(-c2ccccn2)nc2ccccc12
CHEMBL262267,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C1CCc2cc(O)ccc21
CHEMBL2441538,Cc1ccccc1CN=c1[nH]n(-c2ccc(F)cc2F)cc1CNCCN1CCN(C)CC1
CHEMBL1484141,Cc1ccc(C)c(N2CCN(C(=O)c3cc4cc5ccc(C)cc5nc4o3)CC2)c1
CHEMBL59286,CC(C)=CCC(CC(N)C(=O)O)C(=O)O
CHEMBL36452,NS(=O)(=O)c1ccc(NC(=O)CNCCNCC(=O)O)c(Cl)c1
CHEMBL70831,COc1cccc(CC2=NCCN2)c1
CHEMBL3213539,CC(=NO)c1noc(C)c1C(=O)N=c1[nH]ccs1
CHEMBL221293,Cc1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]n2)cc1
CHEMBL1718177,Cn1c(SCC(=O)N2CCCCC2)nc2c(c1=O)SCC2
CHEMBL295339,C[C@@H](N)[C@@]1(O)CNC1=O
CHEMBL306374,CCCCCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1
CHEMBL428991,COc1ccc(C(=O)NN2CC=C(c3ccc4[nH]cc(CCN5CCCC5)c4c3)CC2)cc1
CHEMBL168555,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(=N)[nH]cnc32)cc1
CHEMBL1867699,S=C(NC1CCCCC1)N1CCOCC1
CHEMBL377875,Cc1cccc(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)c1
CHEMBL377538,c1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)cc1
CHEMBL213055,FC(F)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12
CHEMBL603093,CC(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NS(=O)(=O)c1ccc2ccccc2c1
CHEMBL601659,O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2ccccc2)CC1)CC1CCCCC1
CHEMBL386664,C[C@@H](CN1c2ccc(F)cc2CC1(C)C)NC(=O)C(CC1CCCCC1)NC(=O)N1CCOCC1
CHEMBL427052,CN(c1cccnc1-c1ccc(C(=O)Nc2ccc(C(C)(C)C)cc2)cc1)S(C)(=O)=O
CHEMBL1209161,O=C(CCc1ccccc1)N1C[C@@H]2[C@@H](CN=c3[nH]c(-c4ccccn4)cs3)[C@@H]2C1
CHEMBL1903528,COc1ccc(NC(=O)COC(=O)c2ccc(Br)o2)cc1OC
CHEMBL216541,Cc1cc(Cl)cc2c1S(=O)(=O)N1CCCN=C1S2
CHEMBL596693,O=C1CC(c2ccccc2)Oc2cc(F)ccc21
CHEMBL419936,O=C(O)COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1
CHEMBL592300,CC[C@@]12CCN(CCc3ccc([N+](=O)[O-])cc3)C[C@@H]1Oc1c(O)cccc12
CHEMBL1886715,COc1ccc(NC(=O)CCNS(=O)(=O)c2cc(Br)c[nH]c2=N)cc1OC
CHEMBL2441521,Cc1ccccc1-c1nn(-c2ccc(N)cc2)cc1CNCCN1CCN(C)CC1
CHEMBL114212,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cn1
CHEMBL82701,c1ccc(C(c2cccnc2)N2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1
CHEMBL568433,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)c3ccc4ccccc4c3n2)cc1
CHEMBL1881770,Cc1cc(N2CCCc3ccccc32)n2ncnc2n1
CHEMBL1735682,O=C(COC(=O)/C=C/c1ccc(OC(F)F)cc1)NC1CCCCC1
CHEMBL576639,CCCN(CCOC)c1nc(C)nc2c1c(C)nn2-c1ccc(C(N)=O)nc1C
CHEMBL8480,N#CN1CCCC1CNC(=O)c1ccccc1
CHEMBL99496,CS[C@@H](C)CN1CC[C@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C
CHEMBL567293,COc1cc(-c2ccc(-c3ccnc(N4CCOCC4)n3)o2)cc(OC)c1O
CHEMBL598096,COc1ccc2c(c1)O[C@H](c1ccc(F)cc1)CC2=O
CHEMBL1395695,c1nc(CCN=c2[nH]cnc3cc(-c4ccc5c(c4)OCO5)ccc23)c[nH]1
CHEMBL329002,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(S)C(C)C
CHEMBL2115124,CN1CC2CC1C[C@@H]2OC(=O)C(C)(c1ccccc1)c1ccccc1
CHEMBL1427445,CCCCN(C)C(=O)c1nc2ccccn2c1CN1CCN(C(=O)c2cccs2)CC1
CHEMBL3093747,CCCCN=c1[nH]cc(C(=O)Nc2ccc(C(F)(F)F)cc2)c(=N[C@H]2CC[C@H](O)CC2)[nH]1
CHEMBL2012852,CNCc1cc(-c2ccc3c(C(=O)NCCN(C)C)cc4n[nH]c(=O)n4c3c2)cs1
CHEMBL584751,CN(Cc1cn2c(N3CCN4CCCC4C3)cccc2n1)C1CCCc2cccnc21
CHEMBL1743935,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccccn1)CC3
CHEMBL3087947,Cc1c[nH]c(=NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)cn1
CHEMBL1079877,CS(=O)(=O)N=c1cc[nH]cc1Nc1ccccc1
CHEMBL1511935,COc1ccc([N+](=O)[O-])cc1N(CC(=O)NCc1ccco1)S(C)(=O)=O
CHEMBL1893083,Cc1ccc(C)c(NC(=O)c2ccc(=O)n(Cc3ccc(F)cc3)c2)c1
CHEMBL91314,CC(C(=O)O)c1ccc(Cc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc12
CHEMBL166853,C[C@H]1CO[C@@]23CCC4(C[C@@H]12)[C@H]1Cc2ccc(O)c5c2C4(CCN1CC1CC1)[C@H]3O5
CHEMBL107804,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(F)cc(F)c2)CC1
CHEMBL2440497,COc1ccc(C2CC(c3c(O)[nH]c4ccccc4c3=O)=NN2c2ccccc2)cc1OC
CHEMBL82903,CCn1ncc2c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ncnc21
CHEMBL1708961,CN(C)c1cc[n+](CC(=O)Nc2ccccc2C(F)(F)F)cc1
CHEMBL566140,NC(=O)c1cc(F)ccc1Cn1ccc2cc(C(O)=NO)ncc21
CHEMBL9842,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2CCN2CCCCC2)c1C
CHEMBL1910755,Cc1cn2c(/C=N/N=C(N)N)c(-c3cc(Cl)sc3Cl)nc2s1
CHEMBL1735766,COc1ccccc1CCNC(=O)Cc1cccs1
CHEMBL566220,C=C1C(=O)O[C@@H](C)[C@@H]1c1ccc(OC)cc1
CHEMBL596796,Cc1coc(C2[C@@H]3CNC[C@]23c2ccc(Cl)c(Cl)c2)n1
CHEMBL2079598,COc1cccc2c1[C@@H]1CCN(CCCCN3C(=O)CC4(CCCC4)CC3=O)C[C@H]1C2
CHEMBL3105550,COc1cc(C(=O)C(C)Oc2c(OC)cc(/C=C/CO)cc2OC)cc(OC)c1OC
CHEMBL353126,O=C(N=c1[nH]c(-c2ccccc2)ns1)c1ccc(I)cc1
CHEMBL418475,NC(=O)N(O)Cc1ccc(/C=C/c2cccs2)s1
CHEMBL89276,COC(=O)C1CCN(c2ccc3nc4[nH]c(=O)[nH]c4cc3c2)CC1
CHEMBL1716880,COc1ccc(CNC(=O)C2CCN(C(=O)c3sccc3-n3cccc3)CC2)cc1
CHEMBL600597,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1
CHEMBL319548,COc1cc(C2c3cc4c(cc3[C@@H](OC(C)=O)C3COC(=O)C23)OCO4)cc(OC)c1OC(C)=O
CHEMBL336054,CCC(=O)NCC1CCc2c(OC)ccc3ccc(OC)c1c23
CHEMBL3391744,CCOc1ccc(CC(=N)C2C(=O)CC(C)(C)CC2=O)cc1OCC
CHEMBL2135444,O=C(Nc1ccccc1Cl)c1cc[n+]([O-])cc1
CHEMBL35421,NS(=O)(=O)c1n[nH]c(=NC(=O)CCNC(=O)CN(CC(=O)O)CC(=O)O)s1
CHEMBL151286,Cc1ccc(C2CCN(Cc3ccc4c(c3)OCC(=O)N4)CC2)cc1
CHEMBL1698280,COc1ccc(C=NC(=O)C2C(C)C(=O)OC23CCCCC3)cc1OC
CHEMBL274895,NS(=O)(=O)c1n[nH]c(=NSC(=S)N2CCOCC2)s1
CHEMBL144847,CNC(=O)C(Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C)cc(OC)c(C)c1C
CHEMBL6311,CC(=O)C=CCC1C(=O)N2C(C(=O)O)C(C)(C)S(=O)(=O)C12
CHEMBL1367546,O=S1(=O)N=C(NNC(O)c2cc(O)n(-c3ccccc3)c2)c2ccccc21
CHEMBL2442329,COc1cc(O)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1
CHEMBL1807762,CCOC(=O)C=Cc1c(Oc2ccc(C(C)(C)C)cc2)[nH]cnc1=O
CHEMBL281195,Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1
CHEMBL1808094,CC(=O)C=Cc1c(Oc2cccc(C(C)=O)c2)[nH]cnc1=O
CHEMBL1808101,CC(=O)C=Cc1c(Oc2ccc(C)cc2C(C)=O)[nH]cnc1=O
CHEMBL549666,C[N+]1(CCCNC(=O)c2cnc3c4c(cccc24)-c2ccccc2C3=O)CCOCC1
CHEMBL506438,Cc1cccc(CCC(=O)NC2CCOC2=O)c1
CHEMBL1607533,CC(SC1CCCC1)C(=O)NC(C)(C#N)C(C)C
CHEMBL1316366,Cc1c(CC(=O)NC(CCCNC(N)=O)C(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4
CHEMBL107603,CCOC(=O)C1CCCCN1C(=O)C(C)=O
CHEMBL45298,COC(=O)C(Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ncc[nH]2)cc1
CHEMBL1938861,CC(=O)Nc1cc(=O)[nH]c(SCc2ccc(C(C)(C)C)cc2)n1
CHEMBL3105553,C/C=C/c1cc(OC)c(O[C@H](C)[C@H](O)c2cc(OC)c3c(c2)OCO3)c(OC)c1
CHEMBL3105537,C/C=C/c1ccc(O[C@H](C)[C@H](O)c2ccc(O)c(OC)c2)c(OC)c1
CHEMBL1454448,COC(=O)CN(n1cnnc1)S(=O)(=O)c1ccc(C)cc1
CHEMBL2440956,COc1ccc(=NCc2cncn2Cc2ccccc2)[nH]c1-c1ccccc1
CHEMBL2440974,Fc1ccc(Cn2cncc2CNc2ccc(F)c(F)c2)c(F)c1
CHEMBL131431,O=C(NCCC1Cc2cccc3cccc1c23)C1CC1
CHEMBL1532326,CCOc1ccc(-n2c(O)cc(-n3ccc(C)n3)c2O)cc1
CHEMBL161899,CC(=O)Nc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncccn4)CCN3C2)cc1
CHEMBL25609,CCCOCCN=C(N)N=c1[nH]c(-c2ccc(CNC(C)=O)o2)cs1
CHEMBL1911575,CC(=O)c1ccc(NC(=O)c2cn(Cc3c(F)cccc3Cl)c3ccc(=O)[nH]c3c2=O)cc1
CHEMBL563005,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@@H](CO)c1ccccc1
CHEMBL95869,Nc1ccccc1NC(=O)CCCCCn1nnc2ccccc2c1=O
CHEMBL1743860,CN(C)[C@@H]1CC[C@@H](c2ccc(Cl)cc2)c2ccccc21
CHEMBL575472,CC(C)n1cnc2c(=NCc3ccc(-c4ccccc4)cc3)[nH]c(=NCCCCN)[nH]c21
CHEMBL1594595,CCN(CC)S(=O)(=O)c1ccc2c(c1)N(CC(=O)Nc1ccccc1F)C(=O)C1CCCN21
CHEMBL1243177,COc1ccc(/C=C(\C(=O)c2ccc(S(C)(=O)=O)cc2)c2ccccc2)cc1
CHEMBL291328,O=C(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL566809,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCNCC1
CHEMBL3416123,CC1(C)Oc2cc([C@]34CC5CC(C[C@@](N)(C5)C3)C4)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21
CHEMBL1700761,CC1CCN(S(=O)(=O)c2cccc(C(=O)NNC(=O)c3ccco3)c2)CC1
CHEMBL2144606,COCC1CCN(C(=O)c2cc(COc3ccc(OC)cc3Cl)on2)C1
CHEMBL1213914,COc1cccc(-c2csc(=N/N=C/c3cccnc3)[nH]2)c1
CHEMBL2096794,CC=NOC[C@@H]1CCCN1C
CHEMBL1864842,CCN(CC)CC#CC(C)(C)OC(C)=O
CHEMBL457101,O=[N+]([O-])c1cccc(C2=NCCN2)c1
CHEMBL418925,CCCCC1C(=O)N(C(C)=O)C1C(C)=O
CHEMBL334709,CC(=O)Nc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(O)=NO)cc1
CHEMBL1554505,COc1ccc(CNC(=O)Cn2nc(C)c3nn(-c4ccc(Cl)cc4)c(C)c3c2=O)cc1
CHEMBL2067996,C[C@]12CC[C@@H]3c4ccc(OCCCn5cnc6c(=N)[nH]cnc65)cc4CC[C@H]3[C@@H]1CCC2=O
CHEMBL415117,CN(C)CCn1c(=O)c2ccccc2c2cnc3cc4c(cc3c21)OCO4
CHEMBL110096,CCCCCCCCOC(=O)c1c(O)oc(CO)c1O
CHEMBL173657,CCCn1c(=O)c2[nH]c(C(C)(O)CC)nc2n(CCC)c1=O
CHEMBL2171221,Cc1c(C(=O)CCc2ccccc2)oc2cccc(OC3CCNCC3)c12
CHEMBL20089,CC(C)CC(NC(Cc1ccccc1)N[PH](=O)(=O)CNC(=O)Cc1ccccc1)C(=O)O
CHEMBL3578085,CC(O)(c1ccc(-c2ccc(S(=O)(=O)c3ccc(=N)[nH]c3)[nH]c2=NC2CC2)nc1)C(F)(F)F
CHEMBL2171748,CN=c1[nH]c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]cc1Cl
CHEMBL288996,C=C1CCC2C3C=Cc4cc(O)ccc4C3CCC12C
CHEMBL1609677,COC(=O)c1cn(-c2ccccc2)nc1C(=O)OC
CHEMBL3416019,COc1cc(OC)c(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c(OC)c1
CHEMBL3423144,COc1ccc(C(=O)C(=CC2CCCCC2)CCOC(C)=O)cc1
CHEMBL367288,Oc1ccc2nn(-c3ccc(O)c(Cl)c3)cc2c1
CHEMBL1423545,CCOc1cc(C=O)ccc1OCC(=O)N1CCCC1
CHEMBL145342,Cc1ccc2nc(C)oc(=O)c2c1
CHEMBL30117,CCOC(=O)c1cn(CC)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL1711890,O=C(Cn1c(O)c2c(c1O)CCCC2)Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1
CHEMBL1732931,CC(=O)Nc1ccc(N2C(=O)CSC2c2cccc(Br)c2)cc1
CHEMBL3422603,O=C1Nc2ccccc2CN1CC1CCC(C(=O)N2CCN(c3ccccc3)CC2)CC1
CHEMBL1374562,Cc1ccccc1NC(=S)NC1(C)CCS(=O)(=O)C1
CHEMBL3422601,O=C(C1CCC(Cn2cnc3ccccc3c2=O)CC1)N1CCN(c2ccccc2)CC1
CHEMBL2131279,O=C(CCc1ccccc1)OCC(=O)c1ccc(Br)cc1
CHEMBL568945,Cc1cc(-c2ccc(-c3cccc(O)c3)cc2)ccc1O
CHEMBL3585854,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(F)ccc2O)cc1
CHEMBL310359,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(O)=NO)cnn2C)cc1
CHEMBL1444835,C/C=C1\COC(C(=O)NCc2ccccn2)(C(F)(F)F)C=C1C=C(C)C
CHEMBL319583,CNC(CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1
CHEMBL1593835,CC(C)Cn1c(=O)c2sccc2n2c(CCCC(=O)NCc3ccccc3Cl)nnc12
CHEMBL363633,CC#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12
CHEMBL103757,CCc1cc(-c2ccccc2)cc(CC)[n+]1CC(=O)OCCc1ccc(S(N)(=O)=O)cc1
CHEMBL246343,O=C(O)CNC(=O)c1cccc2c1Cc1c(-c3ccsc3)n[nH]c1-2
CHEMBL1725256,CC(C)OCCCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2
CHEMBL1791001,CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(C=O)Cc1c[nH]c2ccccc12
CHEMBL3417756,COc1ccccc1Oc1ccc(S(=O)(=O)C2(C(O)=NO)CCC3(CCNCC3)C2)cc1
CHEMBL3417741,COc1ccc(S(=O)(=O)C2(C(O)=NO)CCC3(CCNCC3)C2)cc1
CHEMBL467939,N#CC(Cc1ccc(O)c(O)c1)c1ccc(O)cc1
CHEMBL115534,NC(=O)c1cc2c(Oc3cccc(C(F)(F)F)c3)cncc2s1
CHEMBL141629,COC(=O)CC(NCC1CN=C(c2ccccc2F)c2ccccc2N1C)c1ccccc1
CHEMBL193244,CC(=O)OCC[S+]([O-])CC1CN(C)CCC1c1ccc(Cl)cc1
CHEMBL150507,CCc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2
CHEMBL3423091,O=C(Nc1ccccc1F)C1C[C@@H]1c1cccc(F)c1
CHEMBL1630010,C[C@H](O)[C@H](O)C#CC#CC(O)c1ccccc1
CHEMBL598771,O=C(O)Cc1nnn(C23CC4CC(CC(C4)C2)C3)n1
CHEMBL319130,CC[C@H](C)C(C(=O)O)n1c(O)c2c(c1O)[C@H]1CC[C@@H]2O1
CHEMBL1078614,CC(=O)O[C@H]1CC[C@@]2(C)C3=C(CC[C@@H]2C1(C)C)Cc1c(oc(O)c1C)C3
CHEMBL156201,CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1ccc(F)cc1)C(C)(C)C
CHEMBL1890832,O=C(Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1)c1cccc(F)c1
CHEMBL287123,c1ccc(C[C@@H]2CN3CCC[C@H]3c3ccccc32)cc1
CHEMBL458649,CC(C)CC(C(=O)N(C)C(Cc1ccccc1)C(=O)O)C(CSc1ccccc1)C(O)=NO
CHEMBL583273,CN(C)Cc1nc(=O)c2sc3ccc(-c4ccccc4)cc3c2[nH]1
CHEMBL551776,CCCN(CCN1CCN(Cc2ccc3[nH]ccc3c2)CC1)C1CCc2ccc(O)cc2C1
CHEMBL2018562,CCOC(=O)CCCCc1ccc2c(c1)OCO2
CHEMBL1277228,O=C(O)c1ccc(/C=C2\C(=O)N(c3cccc([N+](=O)[O-])c3)N=C2c2ccccc2)cc1
CHEMBL1277865,COc1cccc(/C=C2\C(=O)N(c3ccccc3)N=C2c2ccccc2)c1
CHEMBL2171462,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCc1cc(C)on1
CHEMBL1539455,O=C(CN1CCN(Cc2ccccc2Cl)C1=O)N1CCCCCC1
CHEMBL1642758,Cc1cc(CNC2Cc3ccccc3C2)ccc1N1CCCc2cc(C(N)=O)ccc21
CHEMBL419886,Nc1ccccc1NC(=O)CCCCCN1C(=O)c2cc(O)c(CN3CCOCC3)cc2C1=O
CHEMBL2159294,CC(C)(C)OC(=O)c1cccc(NC(=O)CCCNS(=O)(=O)c2cccc(C(=N)N)c2)c1
CHEMBL1910761,Cc1sc2nc(-c3cccnc3)c(/C=N/N=C(N)N)n2c1C
CHEMBL1436745,CC(=O)N1CCc2cc(S(=O)(=O)NC(CC(C)C)C(=O)NCCc3ccc(C)cc3)ccc21
CHEMBL53336,CCC(CC)OC1=C(C)C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O
CHEMBL1890679,Cn1[nH]c2c(c1=O)[C@H](c1ccc(F)cc1)O[C@H](CCc1ccccc1)C2
CHEMBL3397361,O=C(c1ccccc1Cl)N1CCN(c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1
CHEMBL3235600,CCCCCC(=O)c1c(O)coc1O
CHEMBL177244,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)cc1
CHEMBL2158765,CNC(=O)c1cc(Oc2cccc(NC(=S)Nc3ccc(OC(F)(F)F)cc3)c2)ccn1
CHEMBL1517154,CCOc1ccc(CNC(=O)C(C)n2nc(C)c3c(C)n(-c4ccccc4)nc3c2=O)cc1
CHEMBL2373660,CCCOC(=O)C1=C2C(=O)N(CCCOC)C[C@]23CCC1O3
CHEMBL3244701,CCSc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL305433,CC(C)(C)C1=C(C(=O)O)N2C(=O)C([C@H](O)c3ccccc3)[C@@H]2O1
CHEMBL2063968,Cc1nc2c(S(=O)(=O)c3ccccc3)cc3ccccc3c2s1
CHEMBL573255,CC(C)n1cnc2c(=NCc3ccc(-c4ccccc4)cc3)[nH]c(=NCCCN)[nH]c21
